date,ticker,direction,entry_time,entry_price,qty,sl_price_initial,tp_price,sl_trailing_enabled,trail_rupees,exit_time,exit_price,gross_pnl,charges,net_pnl,exit_reason,buy_turnover,sell_turnover,cash_capital,leverage,notional_at_entry
2025-10-03,APOLLOHOSP.NS,long,2025-10-03T11:15:00+05:30,7449.0,67,7419.15,7538.55,False,3000.0,2025-10-03T14:00:00+05:30,7450.5,100.5,224.31,-123.81,EOD,499083.0,499183.5,100000.0,5.0,499083.0
2025-10-03,ASIANPAINT.NS,long,2025-10-03T13:55:00+05:30,2349.9,212,2340.47,2378.2,False,3000.0,2025-10-03T14:00:00+05:30,2349.8,-21.17,223.95,-245.12,EOD,498178.78,498157.61,100000.0,5.0,498178.78
2025-10-03,BAJFINANCE.NS,long,2025-10-03T11:10:00+05:30,979.15,510,975.23,990.91,False,3000.0,2025-10-03T12:05:00+05:30,990.91,6000.0,226.11,5773.89,TP,499366.51,505366.51,100000.0,5.0,499366.51
2025-10-03,BHARTIARTL.NS,long,2025-10-03T10:50:00+05:30,1875.1,266,1867.58,1897.66,False,3000.0,2025-10-03T14:00:00+05:30,1887.7,3351.59,225.14,3126.46,EOD,498776.59,502128.19,100000.0,5.0,498776.59
2025-10-03,CIPLA.NS,long,2025-10-03T12:05:00+05:30,1521.0,328,1514.9,1539.29,False,3000.0,2025-10-03T12:20:00+05:30,1514.9,-2000.0,223.64,-2223.64,SL,498888.0,496888.0,100000.0,5.0,498888.0
2025-10-03,EICHERMOT.NS,long,2025-10-03T10:40:00+05:30,6902.0,72,6874.22,6985.33,False,3000.0,2025-10-03T10:40:00+05:30,6874.22,-2000.0,222.95,-2222.95,SL,496944.0,494944.0,100000.0,5.0,496944.0
2025-10-03,GRASIM.NS,long,2025-10-03T10:40:00+05:30,2785.1,179,2773.93,2818.62,False,3000.0,2025-10-03T13:05:00+05:30,2773.93,-2000.0,223.51,-2223.51,SL,498532.92,496532.92,100000.0,5.0,498532.92
2025-10-03,HINDUNILVR.NS,long,2025-10-03T13:25:00+05:30,2531.3,197,2521.15,2561.76,False,3000.0,2025-10-03T14:00:00+05:30,2536.4,1004.67,224.42,780.25,EOD,498666.11,499670.78,100000.0,5.0,498666.11
2025-10-03,ICICIBANK.NS,long,2025-10-03T11:40:00+05:30,1370.9,364,1365.41,1387.38,False,3000.0,2025-10-03T12:30:00+05:30,1365.41,-2000.0,223.68,-2223.68,SL,499007.61,497007.61,100000.0,5.0,499007.61
2025-10-03,INDIGO.NS,long,2025-10-03T10:15:00+05:30,5677.0,88,5654.27,5745.18,False,3000.0,2025-10-03T10:20:00+05:30,5654.27,-2000.0,223.88,-2223.88,SL,499576.0,497576.0,100000.0,5.0,499576.0
2025-10-03,INFY.NS,long,2025-10-03T12:05:00+05:30,1444.3,346,1438.52,1461.64,False,3000.0,2025-10-03T12:30:00+05:30,1438.52,-2000.0,223.93,-2223.93,SL,499727.82,497727.82,100000.0,5.0,499727.82
2025-10-03,ITC.NS,long,2025-10-03T11:20:00+05:30,404.7,1235,403.08,409.56,False,3000.0,2025-10-03T14:00:00+05:30,404.65,-61.77,224.52,-286.29,EOD,499804.52,499742.74,100000.0,5.0,499804.52
2025-10-03,JSWSTEEL.NS,long,2025-10-03T11:10:00+05:30,1164.4,429,1159.74,1178.39,False,3000.0,2025-10-03T11:20:00+05:30,1159.74,-2000.0,223.86,-2223.86,SL,499527.61,497527.61,100000.0,5.0,499527.61
2025-10-03,KOTAKBANK.NS,long,2025-10-03T11:05:00+05:30,2094.1,238,2085.7,2119.31,False,3000.0,2025-10-03T14:00:00+05:30,2095.3,285.59,224.12,61.47,EOD,498395.82,498681.41,100000.0,5.0,498395.82
2025-10-03,M&M.NS,long,2025-10-03T10:45:00+05:30,3430.0,145,3416.21,3471.38,False,3000.0,2025-10-03T14:00:00+05:30,3460.0,4350.0,224.92,4125.08,EOD,497350.0,501700.0,100000.0,5.0,497350.0
2025-10-03,NTPC.NS,long,2025-10-03T10:20:00+05:30,341.05,1466,339.69,345.14,False,3000.0,2025-10-03T10:20:00+05:30,339.69,-2000.0,224.02,-2224.02,SL,499979.28,497979.28,100000.0,5.0,499979.28
2025-10-03,ONGC.NS,long,2025-10-03T12:00:00+05:30,241.28,2072,240.31,244.18,False,3000.0,2025-10-03T14:00:00+05:30,243.0,3563.84,225.61,3338.24,EOD,499932.16,503496.0,100000.0,5.0,499932.16
2025-10-03,POWERGRID.NS,long,2025-10-03T10:25:00+05:30,284.05,1760,282.91,287.46,False,3000.0,2025-10-03T10:50:00+05:30,282.91,-2000.0,224.01,-2224.01,SL,499927.98,497927.98,100000.0,5.0,499927.98
2025-10-03,TATACONSUM.NS,long,2025-10-03T10:45:00+05:30,1137.0,439,1132.44,1150.67,False,3000.0,2025-10-03T11:15:00+05:30,1132.44,-2000.0,223.73,-2223.73,SL,499143.0,497143.0,100000.0,5.0,499143.0
2025-10-03,TITAN.NS,long,2025-10-03T12:20:00+05:30,3410.6,146,3396.9,3451.7,False,3000.0,2025-10-03T14:00:00+05:30,3426.0,2248.39,224.52,2023.86,EOD,497947.61,500196.0,100000.0,5.0,497947.61
2025-10-03,WIPRO.NS,long,2025-10-03T11:10:00+05:30,239.85,2084,238.89,242.73,False,3000.0,2025-10-03T14:00:00+05:30,240.26,854.42,224.8,629.62,EOD,499847.41,500701.83,100000.0,5.0,499847.41
2025-10-06,ADANIENT.NS,long,2025-10-06T13:10:00+05:30,2581.0,193,2570.64,2612.09,False,3000.0,2025-10-06T13:50:00+05:30,2570.64,-2000.0,223.37,-2223.37,SL,498133.0,496133.0,100000.0,5.0,498133.0
2025-10-06,APOLLOHOSP.NS,long,2025-10-06T11:25:00+05:30,7628.5,65,7597.73,7720.81,False,3000.0,2025-10-06T14:00:00+05:30,7649.5,1365.0,223.53,1141.47,EOD,495852.5,497217.5,100000.0,5.0,495852.5
2025-10-06,AXISBANK.NS,long,2025-10-06T10:25:00+05:30,1199.9,416,1195.09,1214.32,False,3000.0,2025-10-06T14:00:00+05:30,1206.5,2745.59,225.1,2520.49,EOD,499158.41,501904.0,100000.0,5.0,499158.41
2025-10-06,BAJAJ-AUTO.NS,long,2025-10-06T10:45:00+05:30,8708.5,57,8673.41,8813.76,False,3000.0,2025-10-06T14:00:00+05:30,8722.5,798.0,223.55,574.45,EOD,496384.5,497182.5,100000.0,5.0,496384.5
2025-10-06,BHARTIARTL.NS,long,2025-10-06T10:45:00+05:30,1894.8,263,1887.2,1917.61,False,3000.0,2025-10-06T14:00:00+05:30,1899.1,1130.88,224.34,906.54,EOD,498332.41,499463.29,100000.0,5.0,498332.41
2025-10-06,CIPLA.NS,long,2025-10-06T11:25:00+05:30,1508.0,331,1501.96,1526.13,False,3000.0,2025-10-06T14:00:00+05:30,1518.1,3343.09,225.26,3117.83,EOD,499148.0,502491.09,100000.0,5.0,499148.0
2025-10-06,DRREDDY.NS,long,2025-10-06T10:25:00+05:30,1240.6,403,1235.64,1255.49,False,3000.0,2025-10-06T14:00:00+05:30,1247.4,2740.42,225.38,2515.04,EOD,499961.79,502702.21,100000.0,5.0,499961.79
2025-10-06,EICHERMOT.NS,long,2025-10-06T11:20:00+05:30,6933.5,72,6905.72,7016.83,False,3000.0,2025-10-06T11:20:00+05:30,6905.72,-2000.0,223.75,-2223.75,SL,499212.0,497212.0,100000.0,5.0,499212.0
2025-10-06,GRASIM.NS,long,2025-10-06T13:10:00+05:30,2812.4,177,2801.1,2846.3,False,3000.0,2025-10-06T13:50:00+05:30,2801.1,-2000.0,223.25,-2223.25,SL,497794.78,495794.78,100000.0,5.0,497794.78
2025-10-06,HINDALCO.NS,long,2025-10-06T10:30:00+05:30,782.8,638,779.67,792.2,False,3000.0,2025-10-06T10:50:00+05:30,779.67,-2000.0,223.83,-2223.83,SL,499426.39,497426.39,100000.0,5.0,499426.39
2025-10-06,HINDUNILVR.NS,long,2025-10-06T10:35:00+05:30,2532.2,197,2522.05,2562.66,False,3000.0,2025-10-06T14:00:00+05:30,2546.3,2777.72,224.99,2552.73,EOD,498843.39,501621.11,100000.0,5.0,498843.39
2025-10-06,ICICIBANK.NS,long,2025-10-06T10:20:00+05:30,1370.5,364,1365.01,1386.98,False,3000.0,2025-10-06T10:45:00+05:30,1365.01,-2000.0,223.63,-2223.63,SL,498862.0,496862.0,100000.0,5.0,498862.0
2025-10-06,INDIGO.NS,long,2025-10-06T10:45:00+05:30,5632.0,88,5609.27,5700.18,False,3000.0,2025-10-06T13:30:00+05:30,5700.18,6000.0,224.77,5775.23,TP,495616.0,501616.0,100000.0,5.0,495616.0
2025-10-06,INFY.NS,long,2025-10-06T11:00:00+05:30,1457.5,343,1451.67,1474.99,False,3000.0,2025-10-06T14:00:00+05:30,1469.6,4150.29,225.77,3924.52,EOD,499922.5,504072.79,100000.0,5.0,499922.5
2025-10-06,LT.NS,long,2025-10-06T10:30:00+05:30,3735.0,133,3719.96,3780.11,False,3000.0,2025-10-06T14:00:00+05:30,3748.9,1848.69,223.99,1624.7,EOD,496755.0,498603.69,100000.0,5.0,496755.0
2025-10-06,M&M.NS,long,2025-10-06T10:20:00+05:30,3446.7,145,3432.91,3488.08,False,3000.0,2025-10-06T14:00:00+05:30,3466.1,2813.02,225.33,2587.69,EOD,499771.49,502584.51,100000.0,5.0,499771.49
2025-10-06,NESTLEIND.NS,long,2025-10-06T10:20:00+05:30,1171.9,426,1167.21,1185.98,False,3000.0,2025-10-06T14:00:00+05:30,1180.2,3535.77,225.35,3310.42,EOD,499229.41,502765.18,100000.0,5.0,499229.41
2025-10-06,NTPC.NS,long,2025-10-06T10:30:00+05:30,339.3,1473,337.94,343.37,False,3000.0,2025-10-06T10:50:00+05:30,337.94,-2000.0,223.96,-2223.96,SL,499788.88,497788.88,100000.0,5.0,499788.88
2025-10-06,POWERGRID.NS,long,2025-10-06T12:05:00+05:30,285.75,1749,284.61,289.18,False,3000.0,2025-10-06T14:00:00+05:30,286.4,1136.84,224.85,911.99,EOD,499776.75,500913.59,100000.0,5.0,499776.75
2025-10-06,RELIANCE.NS,long,2025-10-06T11:35:00+05:30,1367.4,365,1361.92,1383.84,False,3000.0,2025-10-06T14:00:00+05:30,1374.9,2737.5,225.07,2512.43,EOD,499101.01,501838.51,100000.0,5.0,499101.01
2025-10-06,SBILIFE.NS,long,2025-10-06T10:30:00+05:30,1770.1,282,1763.01,1791.38,False,3000.0,2025-10-06T14:00:00+05:30,1766.9,-902.39,224.05,-1126.44,EOD,499168.19,498265.81,100000.0,5.0,499168.19
2025-10-06,SBIN.NS,long,2025-10-06T10:45:00+05:30,869.55,575,866.07,879.98,False,3000.0,2025-10-06T11:15:00+05:30,866.07,-2000.0,224.03,-2224.03,SL,499991.24,497991.24,100000.0,5.0,499991.24
2025-10-06,SHRIRAMFIN.NS,long,2025-10-06T11:10:00+05:30,665.95,750,663.28,673.95,False,3000.0,2025-10-06T11:10:00+05:30,663.28,-2000.0,223.84,-2223.84,SL,499462.51,497462.51,100000.0,5.0,499462.51
2025-10-06,SUNPHARMA.NS,long,2025-10-06T10:35:00+05:30,1638.3,305,1631.74,1657.97,False,3000.0,2025-10-06T13:35:00+05:30,1657.97,6000.0,226.22,5773.78,TP,499681.51,505681.51,100000.0,5.0,499681.51
2025-10-06,TATACONSUM.NS,long,2025-10-06T11:20:00+05:30,1139.9,438,1135.33,1153.6,False,3000.0,2025-10-06T11:25:00+05:30,1135.33,-2000.0,223.77,-2223.77,SL,499276.21,497276.21,100000.0,5.0,499276.21
2025-10-06,ULTRACEMCO.NS,long,2025-10-06T12:25:00+05:30,12045.0,41,11996.22,12191.34,False,3000.0,2025-10-06T14:00:00+05:30,12079.0,1394.0,222.82,1171.18,EOD,493845.0,495239.0,100000.0,5.0,493845.0
2025-10-06,WIPRO.NS,long,2025-10-06T10:50:00+05:30,241.0,2074,240.04,243.89,False,3000.0,2025-10-06T14:00:00+05:30,241.74,1534.77,224.99,1309.78,EOD,499834.0,501368.77,100000.0,5.0,499834.0
2025-10-07,ADANIPORTS.NS,long,2025-10-07T10:25:00+05:30,1414.0,353,1408.33,1431.0,False,3000.0,2025-10-07T10:50:00+05:30,1408.33,-2000.0,223.73,-2223.73,SL,499142.0,497142.0,100000.0,5.0,499142.0
2025-10-07,APOLLOHOSP.NS,long,2025-10-07T10:30:00+05:30,7690.0,65,7659.23,7782.31,False,3000.0,2025-10-07T11:20:00+05:30,7659.23,-2000.0,223.98,-2223.98,SL,499850.0,497850.0,100000.0,5.0,499850.0
2025-10-07,BHARTIARTL.NS,long,2025-10-07T10:45:00+05:30,1925.0,259,1917.28,1948.17,False,3000.0,2025-10-07T14:00:00+05:30,1942.9,4636.11,225.43,4410.67,EOD,498575.0,503211.11,100000.0,5.0,498575.0
2025-10-07,DRREDDY.NS,long,2025-10-07T10:25:00+05:30,1254.0,398,1248.97,1269.08,False,3000.0,2025-10-07T12:40:00+05:30,1248.97,-2000.0,223.71,-2223.71,SL,499092.0,497092.0,100000.0,5.0,499092.0
2025-10-07,EICHERMOT.NS,long,2025-10-07T11:20:00+05:30,6950.0,71,6921.83,7034.51,False,3000.0,2025-10-07T14:00:00+05:30,6978.0,1988.0,222.85,1765.15,EOD,493450.0,495438.0,100000.0,5.0,493450.0
2025-10-07,HCLTECH.NS,long,2025-10-07T11:00:00+05:30,1430.2,349,1424.47,1447.39,False,3000.0,2025-10-07T14:00:00+05:30,1439.2,3141.0,225.2,2915.8,EOD,499139.78,502280.78,100000.0,5.0,499139.78
2025-10-07,HINDALCO.NS,long,2025-10-07T10:45:00+05:30,776.8,643,773.69,786.13,False,3000.0,2025-10-07T10:50:00+05:30,773.69,-2000.0,223.85,-2223.85,SL,499482.39,497482.39,100000.0,5.0,499482.39
2025-10-07,ICICIBANK.NS,long,2025-10-07T10:35:00+05:30,1382.0,361,1376.46,1398.62,False,3000.0,2025-10-07T11:10:00+05:30,1376.46,-2000.0,223.64,-2223.64,SL,498902.0,496902.0,100000.0,5.0,498902.0
2025-10-07,INDIGO.NS,long,2025-10-07T11:10:00+05:30,5650.0,88,5627.27,5718.18,False,3000.0,2025-10-07T14:00:00+05:30,5644.5,-484.0,223.47,-707.47,EOD,497200.0,496716.0,100000.0,5.0,497200.0
2025-10-07,JSWSTEEL.NS,long,2025-10-07T10:35:00+05:30,1169.7,427,1165.02,1183.75,False,3000.0,2025-10-07T11:25:00+05:30,1165.02,-2000.0,223.84,-2223.84,SL,499461.88,497461.88,100000.0,5.0,499461.88
2025-10-07,M&M.NS,long,2025-10-07T10:45:00+05:30,3482.8,143,3468.81,3524.76,False,3000.0,2025-10-07T14:00:00+05:30,3497.2,2059.19,224.5,1834.68,EOD,498040.41,500099.59,100000.0,5.0,498040.41
2025-10-07,MARUTI.NS,long,2025-10-07T11:15:00+05:30,16132.0,30,16065.33,16332.0,False,3000.0,2025-10-07T14:00:00+05:30,16133.0,30.0,218.92,-188.92,EOD,483960.0,483990.0,100000.0,5.0,483960.0
2025-10-07,NTPC.NS,long,2025-10-07T13:15:00+05:30,338.8,1475,337.44,342.87,False,3000.0,2025-10-07T14:00:00+05:30,338.65,-221.24,224.45,-445.69,EOD,499729.98,499508.74,100000.0,5.0,499729.98
2025-10-07,POWERGRID.NS,long,2025-10-07T12:25:00+05:30,290.05,1723,288.89,293.53,False,3000.0,2025-10-07T14:00:00+05:30,290.15,172.31,224.57,-52.26,EOD,499756.13,499928.44,100000.0,5.0,499756.13
2025-10-07,RELIANCE.NS,long,2025-10-07T10:20:00+05:30,1388.2,360,1382.64,1404.87,False,3000.0,2025-10-07T11:00:00+05:30,1382.64,-2000.0,223.94,-2223.94,SL,499751.98,497751.98,100000.0,5.0,499751.98
2025-10-07,SBILIFE.NS,long,2025-10-07T13:20:00+05:30,1783.2,280,1776.06,1804.63,False,3000.0,2025-10-07T14:00:00+05:30,1790.1,1932.01,224.91,1707.1,EOD,499295.99,501227.99,100000.0,5.0,499295.99
2025-10-07,SBIN.NS,long,2025-10-07T13:45:00+05:30,870.85,574,867.37,881.3,False,3000.0,2025-10-07T14:00:00+05:30,869.95,-516.58,224.41,-740.99,EOD,499867.89,499351.31,100000.0,5.0,499867.89
2025-10-07,SUNPHARMA.NS,long,2025-10-07T11:20:00+05:30,1657.7,301,1651.06,1677.63,False,3000.0,2025-10-07T12:45:00+05:30,1651.06,-2000.0,223.66,-2223.66,SL,498967.69,496967.69,100000.0,5.0,498967.69
2025-10-07,TATASTEEL.NS,long,2025-10-07T10:50:00+05:30,171.75,2911,171.06,173.81,False,3000.0,2025-10-07T10:55:00+05:30,171.06,-2000.0,224.02,-2224.02,SL,499964.25,497964.25,100000.0,5.0,499964.25
2025-10-07,TITAN.NS,long,2025-10-07T10:50:00+05:30,3429.8,145,3416.01,3471.18,False,3000.0,2025-10-07T14:00:00+05:30,3440.2,1507.99,224.09,1283.9,EOD,497321.01,498828.99,100000.0,5.0,497321.01
2025-10-07,ULTRACEMCO.NS,long,2025-10-07T10:20:00+05:30,12173.0,41,12124.22,12319.34,False,3000.0,2025-10-07T10:55:00+05:30,12124.22,-2000.0,223.71,-2223.71,SL,499093.0,497093.0,100000.0,5.0,499093.0
2025-10-08,BAJAJ-AUTO.NS,long,2025-10-08T13:00:00+05:30,8835.0,56,8799.29,8942.14,False,3000.0,2025-10-08T14:00:00+05:30,8841.0,336.0,222.84,113.16,EOD,494760.0,495096.0,100000.0,5.0,494760.0
2025-10-08,BHARTIARTL.NS,long,2025-10-08T10:55:00+05:30,1947.9,256,1940.09,1971.34,False,3000.0,2025-10-08T11:30:00+05:30,1940.09,-2000.0,223.56,-2223.56,SL,498662.41,496662.41,100000.0,5.0,498662.41
2025-10-08,COALINDIA.NS,long,2025-10-08T10:20:00+05:30,385.5,1297,383.96,390.13,False,3000.0,2025-10-08T11:15:00+05:30,383.96,-2000.0,224.03,-2224.03,SL,499993.5,497993.5,100000.0,5.0,499993.5
2025-10-08,EICHERMOT.NS,long,2025-10-08T10:25:00+05:30,6995.5,71,6967.33,7080.01,False,3000.0,2025-10-08T10:50:00+05:30,6967.33,-2000.0,222.85,-2222.85,SL,496680.5,494680.5,100000.0,5.0,496680.5
2025-10-08,HDFCBANK.NS,long,2025-10-08T13:05:00+05:30,980.35,510,976.43,992.11,False,3000.0,2025-10-08T14:00:00+05:30,983.0,1351.51,224.99,1126.53,EOD,499978.49,501330.0,100000.0,5.0,499978.49
2025-10-08,HINDUNILVR.NS,long,2025-10-08T11:10:00+05:30,2507.0,199,2496.95,2537.15,False,3000.0,2025-10-08T14:00:00+05:30,2515.3,1651.71,224.69,1427.02,EOD,498893.0,500544.71,100000.0,5.0,498893.0
2025-10-08,INDIGO.NS,long,2025-10-08T11:00:00+05:30,5671.0,88,5648.27,5739.18,False,3000.0,2025-10-08T11:15:00+05:30,5648.27,-2000.0,223.69,-2223.69,SL,499048.0,497048.0,100000.0,5.0,499048.0
2025-10-08,INFY.NS,long,2025-10-08T10:45:00+05:30,1489.7,335,1483.73,1507.61,False,3000.0,2025-10-08T12:00:00+05:30,1483.73,-2000.0,223.69,-2223.69,SL,499049.48,497049.48,100000.0,5.0,499049.48
2025-10-08,ITC.NS,long,2025-10-08T10:20:00+05:30,401.2,1246,399.59,406.02,False,3000.0,2025-10-08T11:05:00+05:30,399.59,-2000.0,223.99,-2223.99,SL,499895.22,497895.22,100000.0,5.0,499895.22
2025-10-08,MARUTI.NS,long,2025-10-08T11:40:00+05:30,16193.0,30,16126.33,16393.0,False,3000.0,2025-10-08T13:40:00+05:30,16126.33,-2000.0,218.99,-2218.99,SL,485790.0,483790.0,100000.0,5.0,485790.0
2025-10-08,NESTLEIND.NS,long,2025-10-08T12:35:00+05:30,1171.0,426,1166.31,1185.08,False,3000.0,2025-10-08T14:00:00+05:30,1178.8,3322.82,225.15,3097.67,EOD,498846.0,502168.82,100000.0,5.0,498846.0
2025-10-08,NTPC.NS,long,2025-10-08T10:25:00+05:30,337.7,1480,336.35,341.75,False,3000.0,2025-10-08T10:55:00+05:30,336.35,-2000.0,223.96,-2223.96,SL,499796.02,497796.02,100000.0,5.0,499796.02
2025-10-08,SBILIFE.NS,long,2025-10-08T10:40:00+05:30,1784.3,280,1777.16,1805.73,False,3000.0,2025-10-08T10:45:00+05:30,1777.16,-2000.0,223.89,-2223.89,SL,499604.01,497604.01,100000.0,5.0,499604.01
2025-10-08,SHRIRAMFIN.NS,long,2025-10-08T10:40:00+05:30,669.5,746,666.82,677.54,False,3000.0,2025-10-08T10:55:00+05:30,666.82,-2000.0,223.83,-2223.83,SL,499447.0,497447.0,100000.0,5.0,499447.0
2025-10-08,TATACONSUM.NS,long,2025-10-08T10:30:00+05:30,1119.7,446,1115.22,1133.15,False,3000.0,2025-10-08T14:00:00+05:30,1124.5,2140.82,225.0,1915.82,EOD,499386.18,501527.0,100000.0,5.0,499386.18
2025-10-08,TATASTEEL.NS,long,2025-10-08T10:55:00+05:30,172.42,2899,171.73,174.49,False,3000.0,2025-10-08T11:00:00+05:30,171.73,-2000.0,223.98,-2223.98,SL,499845.57,497845.57,100000.0,5.0,499845.57
2025-10-08,TCS.NS,long,2025-10-08T13:25:00+05:30,3037.0,164,3024.8,3073.59,False,3000.0,2025-10-08T14:00:00+05:30,3024.8,-2000.0,223.35,-2223.35,SL,498068.0,496068.0,100000.0,5.0,498068.0
2025-10-09,ADANIPORTS.NS,long,2025-10-09T11:05:00+05:30,1395.4,358,1389.81,1412.16,False,3000.0,2025-10-09T14:00:00+05:30,1399.5,1467.79,224.87,1242.92,EOD,499553.21,501021.0,100000.0,5.0,499553.21
